AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_000000.WAV,GRABADOR-SDZG-AM-1,20190621_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 00:00,60.00046875,nan,Recorded at 00:00:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:32:54-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190624_014000.WAV,GRABADOR-SDZG-AM-1,20190624_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 01:40,60.00046875,nan,Recorded at 01:40:00 24/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:46:45-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_022000.WAV,GRABADOR-SDZG-AM-1,20190618_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 02:20,60.00046875,nan,Recorded at 02:20:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:19:46-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_035000.WAV,GRABADOR-SDZG-AM-1,20190701_035000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 03:50,60.00046875,nan,Recorded at 03:50:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:18:51-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_044000.WAV,GRABADOR-SDZG-AM-1,20190622_044000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 04:40,60.00046875,nan,Recorded at 04:40:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:38:16-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_055000.WAV,GRABADOR-SDZG-AM-1,20190623_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 05:50,60.00046875,nan,Recorded at 05:50:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:42:59-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_063000.WAV,GRABADOR-SDZG-AM-1,20190702_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 06:30,60.00046875,nan,Recorded at 06:30:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:23:53-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_073000.WAV,GRABADOR-SDZG-AM-1,20190625_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 07:30,60.00046875,nan,Recorded at 07:30:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:52:24-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_082000.WAV,GRABADOR-SDZG-AM-1,20190627_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 08:20,60.00046875,nan,Recorded at 08:20:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:01:37-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_092000.WAV,GRABADOR-SDZG-AM-1,20190630_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 09:20,60.00046875,nan,Recorded at 09:20:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:15:22-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_104000.WAV,GRABADOR-SDZG-AM-1,20190621_104000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 10:40,60.00046875,nan,Recorded at 10:40:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:34:54-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190630_115000.WAV,GRABADOR-SDZG-AM-1,20190630_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 11:50,60.00046875,nan,Recorded at 11:50:00 30/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:15:50-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_124000.WAV,GRABADOR-SDZG-AM-1,20190623_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 12:40,60.00046875,nan,Recorded at 12:40:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:44:17-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_130000.WAV,GRABADOR-SDZG-AM-1,20190619_130000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 13:00,60.00046875,nan,Recorded at 13:00:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:26:18-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_143000.WAV,GRABADOR-SDZG-AM-1,20190703_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 14:30,60.00046875,nan,Recorded at 14:30:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:29:58-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_152000.WAV,GRABADOR-SDZG-AM-1,20190627_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 15:20,60.00046875,nan,Recorded at 15:20:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:02:56-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_164000.WAV,GRABADOR-SDZG-AM-1,20190618_164000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 16:40,60.00046875,nan,Recorded at 16:40:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:22:27-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_172000.WAV,GRABADOR-SDZG-AM-1,20190705_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 17:20,60.00046875,nan,Recorded at 17:20:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:37:59-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_181000.WAV,GRABADOR-SDZG-AM-1,20190627_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 18:10,60.00046875,nan,Recorded at 18:10:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:03:29-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_193000.WAV,GRABADOR-SDZG-AM-1,20190620_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 19:30,60.00046875,nan,Recorded at 19:30:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:32:03-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190703_200000.WAV,GRABADOR-SDZG-AM-1,20190703_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 20:00,60.00046875,nan,Recorded at 20:00:00 03/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:31:01-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190705_213000.WAV,GRABADOR-SDZG-AM-1,20190705_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,05.07.2019 21:30,60.00046875,nan,Recorded at 21:30:00 05/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:38:43-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_224000.WAV,GRABADOR-SDZG-AM-1,20190629_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 22:40,60.00046875,nan,Recorded at 22:40:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:13:22-08:00,WAV,WAV,audio/x-wav
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190629_233000.WAV,GRABADOR-SDZG-AM-1,20190629_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 23:30,60.00046875,nan,Recorded at 23:30:00 29/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:13:31-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_005000.WAV,GRABADOR-SDZG-AM-10,20190623_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 00:50,60.00046875,nan,Recorded at 00:50:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:38:45-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_011000.WAV,GRABADOR-SDZG-AM-10,20190625_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 01:10,60.00046875,nan,Recorded at 01:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:47:52-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_025000.WAV,GRABADOR-SDZG-AM-10,20190620_025000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 02:50,60.00046875,nan,Recorded at 02:50:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:25:36-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_034000.WAV,GRABADOR-SDZG-AM-10,20190619_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 03:40,60.00046875,nan,Recorded at 03:40:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:16-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_042000.WAV,GRABADOR-SDZG-AM-10,20190618_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 04:20,60.00046875,nan,Recorded at 04:20:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:16:54-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_054000.WAV,GRABADOR-SDZG-AM-10,20190613_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 05:40,60.00046875,nan,Recorded at 05:40:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:54:39-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_063000.WAV,GRABADOR-SDZG-AM-10,20190624_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 06:30,60.00046875,nan,Recorded at 06:30:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:44:21-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_074000.WAV,GRABADOR-SDZG-AM-10,20190625_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 07:40,60.00046875,nan,Recorded at 07:40:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:49:06-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_082000.WAV,GRABADOR-SDZG-AM-10,20190626_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 08:20,60.00046875,nan,Recorded at 08:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:53:44-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_095000.WAV,GRABADOR-SDZG-AM-10,20190617_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 09:50,60.00046875,nan,Recorded at 09:50:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:13:28-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_101000.WAV,GRABADOR-SDZG-AM-10,20190625_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 10:10,60.00046875,nan,Recorded at 10:10:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:49:34-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_113000.WAV,GRABADOR-SDZG-AM-10,20190615_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 11:30,60.00046875,nan,Recorded at 11:30:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:04:45-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_124000.WAV,GRABADOR-SDZG-AM-10,20190622_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 12:40,60.00046875,nan,Recorded at 12:40:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:36:27-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_135000.WAV,GRABADOR-SDZG-AM-10,20190619_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 13:50,60.00046875,nan,Recorded at 13:50:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:23:10-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_145000.WAV,GRABADOR-SDZG-AM-10,20190628_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 14:50,60.00046875,nan,Recorded at 14:50:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:04:00-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_151000.WAV,GRABADOR-SDZG-AM-10,20190611_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 15:10,60.00046875,nan,Recorded at 15:10:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:47:26-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_161000.WAV,GRABADOR-SDZG-AM-10,20190623_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 16:10,60.00046875,nan,Recorded at 16:10:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:41:39-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190612_173000.WAV,GRABADOR-SDZG-AM-10,20190612_173000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 17:30,60.00046875,nan,Recorded at 17:30:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:52:22-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190629_180000.WAV,GRABADOR-SDZG-AM-10,20190629_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 18:00,60.00046875,nan,Recorded at 18:00:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:45:00-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190617_195000.WAV,GRABADOR-SDZG-AM-10,20190617_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 19:50,60.00046875,nan,Recorded at 19:50:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:15:19-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_200000.WAV,GRABADOR-SDZG-AM-10,20190620_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 20:00,60.00046875,nan,Recorded at 20:00:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:28:50-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_213000.WAV,GRABADOR-SDZG-AM-10,20190623_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:30,60.00046875,nan,Recorded at 21:30:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:42:39-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190626_222000.WAV,GRABADOR-SDZG-AM-10,20190626_222000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 22:20,60.00046875,nan,Recorded at 22:20:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:56:23-08:00,WAV,WAV,audio/x-wav
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190613_235000.WAV,GRABADOR-SDZG-AM-10,20190613_235000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 23:50,60.00046875,nan,Recorded at 23:50:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:58:04-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190618_003000.WAV,GRABADOR-SDZG-AM-11,20190618_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 00:30,60.00046875,nan,Recorded at 00:30:00 18/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:17:03-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190624_014000.WAV,GRABADOR-SDZG-AM-11,20190624_014000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 01:40,60.00046875,nan,Recorded at 01:40:00 24/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:32:06-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_020000.WAV,GRABADOR-SDZG-AM-11,20190626_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 02:00,60.00046875,nan,Recorded at 02:00:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:57:10-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190613_032000.WAV,GRABADOR-SDZG-AM-11,20190613_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 03:20,60.00046875,nan,Recorded at 03:20:00 13/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.5V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:16:38-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190625_042000.WAV,GRABADOR-SDZG-AM-11,20190625_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 04:20,60.00046875,nan,Recorded at 04:20:00 25/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:45:57-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190630_052000.WAV,GRABADOR-SDZG-AM-11,20190630_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 05:20,60.00046875,nan,Recorded at 05:20:00 30/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:48:37-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190615_062000.WAV,GRABADOR-SDZG-AM-11,20190615_062000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 06:20,60.00046875,nan,Recorded at 06:20:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:42:56-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_073000.WAV,GRABADOR-SDZG-AM-11,20190626_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 07:30,60.00046875,nan,Recorded at 07:30:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:00:01-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_080000.WAV,GRABADOR-SDZG-AM-11,20190620_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 08:00,60.00046875,nan,Recorded at 08:00:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:45:42-08:00,WAV,WAV,audio/x-wav
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190627_092000.WAV,GRABADOR-SDZG-AM-11,20190627_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 09:20,60.00046875,nan,Recorded at 09:20:00 27/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.9V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:13:23-08:00,WAV,WAV,audio/x-wav
